name,arabidopsis_gene,isTF,isTR,gene_annotation
LOC112037074,AT2G23970,0,0,gamma-glutamyl peptidase 5
LOC112037076,AT5G19250,0,0,No Description available
LOC112037077,AT4G24230,0,0,acyl-CoA-binding domain-containing protein 3
LOC112037089,AT5G45540,0,0,No Description available
LOC112037093,AT1G74520,1,0,No Description available
LOC112037095,AT4G13650,0,0,"pentatricopeptide repeat-containing protein DOT4, chloroplastic"
LOC112037096,AT2G17840,0,0,"protein EARLY-RESPONSIVE TO DEHYDRATION 7, chloroplastic"
LOC112037098,AT1G17980,0,0,nuclear poly(A) polymerase 1
LOC112037099,AT1G18090,0,0,exonuclease 1
LOC112037100,AT3G18080,0,0,beta-glucosidase 44-like
LOC112037104,AT5G43130,0,0,transcription initiation factor TFIID subunit 4b
LOC112037105,AT4G34950,0,0,protein NUCLEAR FUSION DEFECTIVE 4
LOC112037112,AT4G18240,0,0,"probable starch synthase 4, chloroplastic/amyloplastic"
LOC112037120,AT2G34410,0,0,protein REDUCED WALL ACETYLATION 3
LOC112037121,AT5G22400,0,0,rho GTPase-activating protein 1
LOC112037122,AT4G18210,0,0,probable purine permease 10
LOC112037123,AT3G44380,0,0,No Description available
LOC112037124,AT5G17460,0,0,No Description available
LOC112037126,AT4G18210,0,0,probable purine permease 10
LOC112037127,AT1G11890,0,0,25.3 kDa vesicle transport protein SEC22-1-like
LOC112037128,--,0,0,No Description available
LOC112037130,AT1G06320,0,0,No Description available
LOC112037131,AT2G42590,0,0,14-3-3-like protein D
LOC112037138,AT3G47090,0,0,putative receptor-like protein kinase At3g47110
LOC112037141,AT1G16890,0,0,ubiquitin-conjugating enzyme E2 36
LOC112037143,AT4G07400,0,0,F-box protein SKIP2
LOC112037144,AT2G42580,0,0,inactive TPR repeat-containing thioredoxin TTL3
LOC112037146,AT4G21470,0,0,bifunctional riboflavin kinase/FMN phosphatase
LOC112037154,AT3G06110,0,0,protein-tyrosine-phosphatase MKP1
LOC112037155,AT4G24740,0,0,serine/threonine-protein kinase AFC2
LOC112037156,AT4G35160,0,0,probable O-methyltransferase 3
LOC112037157,AT3G26360,0,0,No Description available
LOC112037158,AT1G69020,0,0,No Description available
LOC112037159,--,0,0,No Description available
LOC112037161,AT3G26370,0,0,protein PECTIC ARABINOGALACTAN SYNTHESIS-RELATED
LOC112037162,AT4G24740,0,0,serine/threonine-protein kinase AFC2
LOC112037163,AT1G13030,0,0,coilin
LOC112037166,AT1G54730,0,0,sugar transporter ERD6-like 5
LOC112037167,AT5G18840,0,0,sugar transporter ERD6-like 16
LOC112037168,AT5G12250,0,0,tubulin beta-2 chain
LOC112037170,AT3G61490,0,0,probable polygalacturonase
LOC112037176,AT1G54730,0,0,sugar transporter ERD6-like 5
LOC112037178,AT3G50120,0,0,UPF0481 protein At3g47200
LOC112037188,--,0,0,No Description available
LOC112037189,AT1G54730,0,0,sugar transporter ERD6-like 5
LOC112037192,--,0,0,No Description available
LOC112037195,AT1G54730,0,0,sugar transporter ERD6-like 5
LOC112037196,AT1G54730,0,0,sugar transporter ERD6-like 5
LOC112037197,AT1G54730,0,0,sugar transporter ERD6-like 5
LOC112037199,AT5G05140,0,1,probable mediator of RNA polymerase II transcription subunit 26b
LOC112037200,AT3G55600,0,0,No Description available
LOC112037202,--,0,0,No Description available
LOC112037203,AT4G30610,0,0,serine carboxypeptidase 24
LOC112037218,AT4G30600,0,0,No Description available
LOC112037219,AT4G31840,0,0,early nodulin-like protein 15
LOC112037221,AT5G57930,0,0,"APO protein 2, chloroplastic"
LOC112037223,AT4G27190,0,0,probable disease resistance protein At4g27220
LOC112037229,AT5G27730,0,0,No Description available
LOC112037230,AT1G19180,1,0,protein TIFY 10A
LOC112037232,AT3G14450,0,0,polyadenylate-binding protein-interacting protein 9-like
LOC112037238,AT3G14470,0,0,putative disease resistance RPP13-like protein 1
LOC112037240,AT5G03460,0,0,No Description available
LOC112037241,AT5G03455,0,0,dual specificity phosphatase Cdc25
LOC112037242,AT3G14110,0,0,"protein FLUORESCENT IN BLUE LIGHT, chloroplastic"
LOC112037244,AT1G17370,0,0,oligouridylate-binding protein 1B
LOC112037245,AT5G16860,0,0,pentatricopeptide repeat-containing protein At5g16860
LOC112037246,AT1G12570,0,0,protein HOTHEAD
LOC112037253,--,0,0,No Description available
LOC112037254,AT2G36840,0,0,ACT domain-containing protein ACR10
LOC112037256,AT3G15730,0,0,phospholipase D alpha 1
LOC112037260,AT2G44730,0,0,protein FIP2
LOC112037266,AT1G45616,0,0,receptor like protein 22
LOC112037275,AT5G45660,0,0,No Description available
LOC112037277,--,0,0,No Description available
LOC112037278,--,0,0,No Description available
LOC112037280,AT1G56600,0,0,galactinol synthase 2
LOC112037282,AT3G57710,0,0,serine/threonine-protein kinase ZRK1
LOC112037298,AT3G48800,0,0,No Description available
LOC112037299,AT1G78580,0,0,"alpha,alpha-trehalose-phosphate synthase [UDP-forming] 1"
LOC112037300,AT5G60850,1,0,dof zinc finger protein DOF5.4
LOC112037301,AT5G10290,0,0,probable LRR receptor-like serine/threonine-protein kinase At5g10290
LOC112037303,AT1G71090,0,0,protein PIN-LIKES 2
LOC112037306,AT5G45650,0,0,subtilisin-like protease SBT5.6
LOC112037307,AT3G13170,0,0,meiotic recombination protein SPO11-1
LOC112037308,AT1G26300,0,0,No Description available
LOC112037309,AT1G29670,0,0,GDSL esterase/lipase At5g45670-like
LOC112037310,AT4G18975,0,0,"pentatricopeptide repeat-containing protein At4g18975, chloroplastic"
LOC112037311,AT4G26690,0,0,receptor-like protein 30
LOC112037312,AT5G45660,0,0,No Description available
LOC112037313,AT4G16340,0,0,guanine nucleotide exchange factor SPIKE 1
LOC112037314,--,0,0,No Description available
LOC112037316,AT1G28610,0,0,acetylajmalan esterase
LOC112037324,AT1G64830,0,0,aspartic proteinase CDR1
LOC112037325,AT1G08770,0,0,PRA1 family protein E
LOC112037326,--,0,0,No Description available
LOC112037329,AT3G04750,0,0,"pentatricopeptide repeat-containing protein At3g04750, mitochondrial"
LOC112037330,AT3G16920,0,0,chitinase-like protein 2
LOC112037332,AT3G04740,0,0,mediator of RNA polymerase II transcription subunit 14
LOC112037333,AT1G32050,0,0,secretory carrier-associated membrane protein 4-like
LOC112037334,AT3G18600,0,0,DEAD-box ATP-dependent RNA helicase 27
LOC112037336,AT1G79260,0,0,peroxynitrite isomerase Rv2717c
LOC112037337,AT5G43700,0,1,auxin-induced protein 22D
LOC112037338,AT3G04730,0,1,auxin-responsive protein IAA16
LOC112037340,AT1G79540,0,0,pentatricopeptide repeat-containing protein At1g79540
LOC112037343,AT1G54340,0,0,isocitrate dehydrogenase [NADP]
LOC112037344,AT1G32090,0,0,CSC1-like protein At1g32090
LOC112037345,--,0,0,No Description available
LOC112037356,AT1G32060,0,0,"phosphoribulokinase, chloroplastic"
LOC112037373,AT3G04720,0,0,pathogenesis-related protein PR-4
LOC112037374,AT1G32080,0,0,"plastidal glycolate/glycerate translocator 1, chloroplastic"
LOC112037375,AT3G04720,0,0,pro-hevein
LOC112037376,AT5G17170,0,0,No Description available
LOC112037377,AT2G30570,0,0,"photosystem II reaction center W protein, chloroplastic-like"
LOC112037379,AT2G35550,1,0,protein BASIC PENTACYSTEINE7
LOC112037381,AT1G20230,0,0,pentatricopeptide repeat-containing protein At1g20230
LOC112037382,AT5G33340,0,0,aspartic proteinase CDR1
LOC112037383,AT1G08780,0,0,probable prefoldin subunit 4
LOC112037384,AT1G32060,0,0,"phosphoribulokinase, chloroplastic"
LOC112037385,AT2G30580,0,0,E3 ubiquitin protein ligase DRIP2
LOC112037388,--,0,0,No Description available
LOC112037389,--,0,0,major latex allergen Hev b 5
LOC112037390,AT4G12590,0,0,No Description available
LOC112037393,AT4G12570,0,0,E3 ubiquitin-protein ligase UPL5
LOC112037394,--,0,0,major latex allergen Hev b 5
LOC112037397,AT4G12570,0,0,E3 ubiquitin-protein ligase UPL5
LOC112037398,AT3G13960,1,0,growth-regulating factor 4
LOC112037399,AT3G22400,0,0,probable linoleate 9S-lipoxygenase 5
LOC112037400,AT3G22400,0,0,probable linoleate 9S-lipoxygenase 5
LOC112037401,AT5G60570,0,0,F-box/kelch-repeat protein At5g60570
LOC112037402,AT3G61480,0,0,No Description available
LOC112037404,AT1G47890,0,0,receptor-like protein 7
LOC112037410,AT2G32150,0,0,No Description available
LOC112037411,AT1G03130,0,0,"photosystem I reaction center subunit II, chloroplastic"
LOC112037412,AT4G27630,0,0,GPCR-type G protein COLD1
LOC112037413,AT5G24520,0,0,protein TRANSPARENT TESTA GLABRA 1
LOC112037414,AT4G14950,0,0,vacuole membrane protein KMS1
LOC112037415,AT5G19530,0,0,thermospermine synthase ACAULIS5
LOC112037423,--,0,0,No Description available
LOC112037424,AT3G13310,0,0,"chaperone protein dnaJ 11, chloroplastic"
LOC112037429,AT3G13300,0,0,enhancer of mRNA-decapping protein 4
LOC112037430,AT5G47780,0,0,probable galacturonosyltransferase 4
LOC112037431,AT1G22410,0,0,"phospho-2-dehydro-3-deoxyheptonate aldolase 1, chloroplastic"
LOC112037432,AT4G33950,0,0,serine/threonine-protein kinase SAPK3
LOC112037436,AT3G57520,0,0,probable galactinol--sucrose galactosyltransferase 2
LOC112037438,AT4G17170,0,0,ras-related protein RABB1c
LOC112037439,--,0,0,No Description available
LOC112037442,AT3G06240,0,0,F-box/kelch-repeat protein At3g06240-like
LOC112037443,AT5G41150,0,0,DNA repair endonuclease UVH1
LOC112037444,--,0,0,pectinesterase inhibitor
LOC112037445,AT4G17070,0,0,No Description available
LOC112037446,--,0,0,non-specific lipid transfer protein GPI-anchored 13
LOC112037447,AT4G00060,0,0,No Description available
LOC112037454,AT3G06240,0,0,F-box/kelch-repeat protein At3g23880-like
LOC112037455,AT3G06240,0,0,F-box/kelch-repeat protein At3g06240-like
LOC112037456,AT3G07870,0,0,No Description available
LOC112037465,AT3G25890,1,0,ethylene-responsive transcription factor ERF118
LOC112037472,AT1G10910,0,0,"pentatricopeptide repeat-containing protein At1g10910, chloroplastic"
LOC112037474,AT2G17900,0,1,histone-lysine N-methyltransferase ASHR1
LOC112037475,AT2G25710,0,0,"biotin--protein ligase 1, chloroplastic"
LOC112037476,AT1G68490,0,0,No Description available
LOC112037478,AT1G67100,1,0,LOB domain-containing protein 40
LOC112037479,AT2G36290,0,0,No Description available
LOC112037480,AT2G40460,0,0,protein NRT1/ PTR FAMILY 5.1
LOC112037481,AT3G18370,0,0,synaptotagmin-5
LOC112037482,AT3G18390,0,0,"CRM-domain containing factor CFM3, chloroplastic/mitochondrial"
LOC112037483,AT1G25440,1,0,zinc finger protein CONSTANS-LIKE 16
LOC112037484,AT1G73840,0,0,altered inheritance of mitochondria protein 3
LOC112037485,AT3G18410,0,0,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-B
LOC112037487,AT3G18400,1,0,NAC domain-containing protein 92
LOC112037488,AT1G73850,0,0,No Description available
LOC112037489,AT1G73875,0,0,carbon catabolite repressor protein 4 homolog 5
LOC112037491,AT1G68310,0,0,protein AE7
LOC112037493,AT1G54990,0,0,protein AUXIN RESPONSE 4
LOC112037494,AT5G17680,0,0,TMV resistance protein N-like
LOC112037497,AT1G09010,0,0,mannosylglycoprotein endo-beta-mannosidase
LOC112037498,AT5G40320,0,0,No Description available
LOC112037503,AT3G05350,0,0,aminopeptidase P2
LOC112037504,AT5G27600,0,0,"long chain acyl-CoA synthetase 7, peroxisomal"
LOC112037506,AT1G55000,0,0,F-box protein At1g55000
LOC112037507,AT1G11350,0,0,G-type lectin S-receptor-like serine/threonine-protein kinase At1g11330
LOC112037508,--,0,0,No Description available
LOC112037572,--,0,0,serine/threonine-protein phosphatase 7 long form homolog
LOC112037625,--,0,0,No Description available
LOC112037794,--,0,0,No Description available
LOC112037797,AT2G15490,0,0,zeatin O-glucosyltransferase
LOC112037799,--,0,0,No Description available
LOC112037800,AT3G14470,0,0,putative disease resistance protein At3g14460
LOC112037807,AT1G63350,0,0,No Description available
LOC112037812,--,0,0,No Description available
LOC112037813,AT4G05320,0,0,polyubiquitin
LOC112037814,AT3G14920,0,0,peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A
LOC112037815,--,0,0,No Description available
LOC112037816,AT3G14920,0,0,peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A
LOC112037819,--,0,0,No Description available
LOC112037822,AT3G14920,0,0,peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A
LOC112037823,AT5G17190,0,0,No Description available
LOC112037834,AT5G36930,0,0,disease resistance protein RUN1
LOC112037839,AT1G56560,0,0,"alkaline/neutral invertase A, mitochondrial"
LOC112037840,AT1G08070,0,0,pentatricopeptide repeat-containing protein At3g62890
LOC112037841,AT4G15510,0,0,"psbP domain-containing protein 1, chloroplastic"
LOC112037843,AT1G06440,0,0,protein ROOT PRIMORDIUM DEFECTIVE 1
LOC112037850,AT5G57300,0,0,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
LOC112037852,AT4G13720,0,0,inosine triphosphate pyrophosphatase
LOC112037865,AT1G01540,0,0,probable serine/threonine-protein kinase At1g01540
LOC112037866,--,0,0,No Description available
LOC112037872,AT5G54750,0,0,No Description available
LOC112037873,AT2G33385,0,0,actin-related protein 2/3 complex subunit 2B-like
LOC112037917,AT5G54300,0,0,No Description available
LOC112037923,AT4G21700,0,0,No Description available
LOC112037927,AT2G44050,0,0,"6,7-dimethyl-8-ribityllumazine synthase, chloroplastic"
LOC112037929,AT1G53025,0,0,probable ubiquitin-conjugating enzyme E2 26
LOC112037933,AT1G14520,0,0,inositol oxygenase 1
LOC112037934,AT2G26110,0,0,pathogen-associated molecular patterns-induced protein A70
LOC112037936,AT4G30930,0,0,large ribosomal subunit protein bL21m
LOC112037937,AT5G56900,1,0,zinc finger CCCH domain-containing protein 64
LOC112037940,AT5G54310,0,0,ADP-ribosylation factor GTPase-activating protein AGD5
LOC112037946,AT5G40320,0,0,No Description available
LOC112037950,AT4G35240,0,0,protein ROLLING AND ERECT LEAF 2
LOC112037955,AT5G60170,0,0,No Description available
LOC112037956,--,0,0,No Description available
LOC112037962,AT4G33790,0,0,fatty acyl-CoA reductase 3-like
LOC112037965,AT1G17690,0,0,protein NUCLEOLAR FACTOR 1
LOC112037972,AT2G45580,0,0,cytochrome P450 76T24
LOC112037977,AT3G50170,0,0,UPF0481 protein At3g47200
LOC112037979,AT4G27190,0,0,disease resistance protein At4g27190
LOC112037987,--,0,0,No Description available
LOC112037988,AT2G01710,0,0,No Description available
LOC112037990,AT4G36470,0,0,probable methyltransferase TCM_000336
LOC112037992,AT5G66440,0,0,No Description available
LOC112037993,AT3G07040,0,0,disease resistance protein RPM1-like
LOC112037994,AT4G26060,0,0,No Description available
LOC112037996,AT2G23620,0,0,salicylic acid-binding protein 2
LOC112037997,AT1G74790,0,0,HIPL1 protein
LOC112037998,AT1G74780,0,0,protein NUCLEAR FUSION DEFECTIVE 4
LOC112038000,AT3G04580,0,1,protein EIN4
LOC112038001,AT3G50440,0,0,methyl jasmonate esterase 1
LOC112038002,AT3G04560,0,0,No Description available
LOC112038003,AT1G61340,0,0,F-box protein At1g61340
LOC112038004,AT2G14045,0,0,No Description available
LOC112038005,AT4G27190,0,0,probable disease resistance protein At4g27220
LOC112038007,AT1G64780,0,0,ammonium transporter 1 member 2
LOC112038008,AT5G37360,0,0,No Description available
LOC112038009,AT5G38890,0,0,No Description available
LOC112038010,AT1G54650,0,0,No Description available
LOC112038011,AT3G04590,0,0,AT-hook motif nuclear-localized protein 14
LOC112038012,AT4G21470,0,0,bifunctional riboflavin kinase/FMN phosphatase
LOC112038014,AT2G45570,0,0,cytochrome P450 76T24
LOC112038015,AT4G14465,0,0,AT-hook motif nuclear-localized protein 20
LOC112038016,AT3G50440,0,0,methyl jasmonate esterase 1-like
LOC112038017,AT5G18460,0,0,protein neprosin
LOC112038030,AT4G12680,0,0,No Description available
LOC112038031,AT1G32860,0,0,"glucan endo-1,3-beta-glucosidase 11"
LOC112038037,AT1G78080,1,0,ethylene-responsive transcription factor RAP2-4
LOC112038038,AT4G16070,0,0,No Description available
LOC112038041,AT4G20090,0,0,pentatricopeptide repeat-containing protein At4g20090
LOC112038043,AT3G50410,1,0,dof zinc finger protein DOF3.4
LOC112038044,AT3G50820,0,0,"oxygen-evolving enhancer protein 1, chloroplastic"
LOC112038045,AT4G30100,0,0,helicase sen1
LOC112038047,AT1G22170,0,0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase 1"
LOC112038048,AT4G08685,0,0,protein DOWNSTREAM OF FLC
LOC112038050,AT1G78060,0,0,probable beta-D-xylosidase 7
LOC112038052,--,0,0,No Description available
LOC112038054,AT2G23450,0,0,wall-associated receptor kinase-like 14
LOC112038055,AT4G37210,0,0,NASP-related protein sim3
LOC112038056,AT4G37200,0,0,"thioredoxin-like protein HCF164, chloroplastic"
LOC112038057,AT2G23670,0,0,No Description available
LOC112038058,AT1G04950,0,0,transcription initiation factor TFIID subunit 6
LOC112038059,AT5G54290,0,0,cytochrome c-type biogenesis ccda-like chloroplastic protein
LOC112038060,AT2G23520,0,0,No Description available
LOC112038062,AT5G55280,0,0,"cell division protein FtsZ homolog 1, chloroplastic"
LOC112038064,AT3G50830,0,0,cold-regulated 413 plasma membrane protein 2
LOC112038066,AT5G23060,0,0,"calcium sensing receptor, chloroplastic"
LOC112038067,AT5G23040,0,0,"protein CHAPERONE-LIKE PROTEIN OF POR1, chloroplastic"
LOC112038068,AT4G31940,0,0,cytochrome P450 CYP82D47
LOC112038069,AT2G23470,0,0,protein root UVB sensitive 4
LOC112038070,AT1G78010,0,0,No Description available
LOC112038071,AT1G78020,0,0,FCS-Like Zinc finger 5
LOC112038072,AT4G37110,0,0,No Description available
LOC112038073,AT1G78070,0,0,No Description available
LOC112038074,AT4G27190,0,0,disease resistance protein At4g27190
LOC112038075,AT3G50380,0,0,No Description available
LOC112038076,AT5G66560,0,0,BTB/POZ domain-containing protein At5g66560
LOC112038077,AT3G50810,0,0,CASP-like protein ARALYDRAFT_485429
LOC112038078,AT2G23540,0,0,GDSL esterase/lipase At2g23540
LOC112038079,AT1G36050,0,0,No Description available
LOC112038080,AT1G32860,0,0,"glucan endo-1,3-beta-glucosidase 11"
LOC112038081,AT5G66960,0,0,No Description available
LOC112038082,AT5G23050,0,0,hexanoyl-CoA synthase
LOC112038084,AT4G37090,0,0,No Description available
LOC112038085,AT5G40770,0,0,"prohibitin-3, mitochondrial"
LOC112038086,AT3G50430,0,0,No Description available
LOC112038087,AT3G50440,0,0,methyl jasmonate esterase 1
LOC112038089,--,0,1,high mobility group B protein 10
LOC112038090,AT3G50420,0,0,pentatricopeptide repeat-containing protein At3g50420
LOC112038092,--,0,0,No Description available
LOC112038093,AT2G23540,0,0,GDSL esterase/lipase At2g23540
LOC112038094,AT1G16240,0,0,syntaxin-51
LOC112038095,AT2G23460,0,0,extra-large guanine nucleotide-binding protein 1
LOC112038096,AT3G50440,0,0,methyl jasmonate esterase 1
LOC112038098,--,0,0,No Description available
LOC112038099,AT5G01930,0,0,"probable glucan 1,3-beta-glucosidase A"
LOC112038100,AT3G50440,0,0,methyl jasmonate esterase 1-like
